"ABronte_Agnes.txt"	"ABronte_Tenant.txt"	"Austen_Emma.txt"	"Austen_Mansfield.txt"	"CBronte_Professor.txt"	"CBronte_Villette.txt"	"Dickens_Bleak.txt"	"Dickens_David.txt"	"EBronte_Wuthering.txt"	"Eliot_Middlemarch.txt"	"Eliot_Mill.txt"	"Fielding_Joseph.txt"	"Fielding_Tom.txt"	"Richardson_Clarissa.txt"	"Richardson_Pamela.txt"	"Sterne_Sentimental.txt"	"Sterne_Tristram.txt"	"Thackeray_Barry.txt"	"Thackeray_Pendennis.txt"	"Thackeray_Vanity.txt"	"Trollope_Barchester.txt"	"Trollope_Phineas.txt"	"Trollope_Prime.txt"
"health"	0.0234150910261664	0.0137435689060717	0.0218140569783168	0.0150056271101663	0.014637826395379	0.0128741882824288	0.00506105601745502	0.00503252971289418	0.0162877618900662	0.00879493662934054	0.00528736847670914	0.0146120856560461	0.0106229041297258	0.0173940232893548	0.0138821880148926	0.0121716692227172	0.0117535808352522	0.0125392832232228	0.0134821614151775	0.0118145509322009	0.00252719259229307	0.00113721654877522	0.00564085388425673
"sad"	0.0117075455130832	0.0107558365351865	0.0155814692702263	0.00937851694385394	0.00900789316638705	0.00823948050075443	0.00337403734497001	0.00419377476074515	0.0145732606384803	0.014448824462488	0.0149007657070894	0.00219181284840692	0.00315816068721577	0.0125278382024519	0.0293574139987074	0.00973733537817376	0.00747955144061503	0.0117555780217713	0.0137630397779937	0.0127990968432176	0.0141522785168412	0.00758144365850145	0.00810872745861905
"history"	0.00439032956740619	0.00358527884506217	0.0105953991037539	0.00500187570338877	0.0112598664579838	0.00772451296945728	0.00477988623870752	0.00698962460124192	0.00771525563213661	0.011307775666295	0.0134587561225324	0.0445668612509407	0.0407689834167853	0.00579800776311825	0.0015930379689221	0.00486866768908688	0.0160276102298894	0.0219437456406398	0.0174144584946043	0.0206754641313516	0.00758157777687922	0.00492793837802594	0.00458319378095859
"sooner"	0.00731721594567699	0.00836565063847841	0.00747910524970863	0.00625234462923596	0.00788190652058867	0.00360477271908006	0.00618573513244502	0.00643045463314256	0.00342900250317183	0.00565388783314749	0.0120167465379753	0.0533341126445683	0.0554113647847857	0.0126313740553648	0.00864792040272	0.00243433384454344	0.00641104409195574	0.00626964161161138	0.00308966199097819	0.00295363773305022	0.00303263111075169	0.00796051584142653	0.00810872745861905
"presently"	0.0102441023239478	0.0041828253192392	0.0137116929577991	0.00500187570338877	0.0191417729785725	0.0154490259389146	0.0151831680523651	0.0125813242822354	0.0162877618900662	0.00973725126819845	0.0177847848762035	0.035799609857313	0.0358881896274519	0.00383082655777456	0.00773761299190737	0.00730300153363032	0.00267126837164823	0.0188089248348341	0.0140439181408099	0.0167372804872846	0.000505438518458615	0.00113721654877522	0.00105766010329814
"begin"	0.0190247614587602	0.00537791826759326	0.0193210218950806	0.0106289858697011	0.0123858531037822	0.00669457790686297	0.0126526400436375	0.0120221543141361	0.0111442581353084	0.014448824462488	0.0158621054301274	0.00803664711082536	0.00516789930635307	0.0100429777325441	0.0177509945108463	0.00973733537817376	0.0197673859501969	0.00391852600725711	0.0101116210613832	0.0072200033474561	0.00808701629533783	0.0121303098536023	0.0109291544007474
"pardon"	0.00585377275654159	0.0227067660187271	0.00560932893728147	0.00250093785169439	0.00337795993739514	0.00463470778167437	0.0163078471673551	0.0106242293938877	0.00942975688372252	0.00502567807390888	0.0038453588921521	0.0146120856560461	0.0272750241168634	0.01428794770197	0.0188888787743621	0.00973733537817376	0.00373977572030752	0.00313482080580569	0.0151674315920747	0.00525091152542262	0.0106142088876309	0.00341164964632565	0.00423064041319255
"human"	0.00439032956740619	0.00657301121594732	0.00685584647889957	0.00937851694385394	0.0168897996869757	0.0200837337205889	0.01237147026489	0.00894671948958965	0.00857250625792957	0.0175898732586811	0.0225914834913936	0.0233793370496738	0.0370366116955303	0.00859347579176455	0.00568942131757895	0.00243433384454344	0.0138905955325708	0.00548593641015995	0.00224702690252959	0.00361000167372805	0.0126359629614654	0.00379072182925073	0.00669851398755487
"dress"	0.00878065913481239	0.0041828253192392	0.00498607016647242	0.0156308615730899	0.0191417729785725	0.0422273375663664	0.0151831680523651	0.0100650594257884	0.0102870075095155	0.0100513561478178	0.00913272736886125	0.016803898504453	0.011197115163765	0.00735104555681064	0.0138821880148926	0.00730300153363032	0.00373977572030752	0.0109718728203199	0.00814547252166977	0.0131272788135565	0.0141522785168412	0.00530701056095102	0.0102240476652153
"considered"	0.00731721594567699	0.0101582900610095	0.011841916645372	0.0187570338877079	0.0123858531037822	0.00875444803205158	0.0149019982736176	0.0176138539951296	0.00942975688372252	0.011307775666295	0.0158621054301274	0.00511422997961614	0.0198102806743534	0.0116995513791493	0.00728245928650105	0.00730300153363032	0.0112193271609225	0.0070533468130628	0.00477493216787538	0.00689182137711718	0.0141522785168412	0.0041697940121758	0.00987149429744928
"news"	0.0175613182696248	0.00657301121594732	0.0224373157491259	0.0106289858697011	0.00337795993739514	0.00411974025037721	0.00281169778747501	0.00391418977669547	0.0102870075095155	0.0135065098236301	0.0115360766764563	0.00949785567642998	0.0244039689466673	0.00859347579176455	0.00432396020136	0	0.00320552204597787	0.0227274508420912	0.0213467555740311	0.0288800133898244	0.00909789333225506	0.00909773239020174	0.00740362072308696
"office"	0.0029268863782708	0.000597546474177029	0.00436281139566337	0.00625234462923596	0.00337795993739514	0.00463470778167437	0.0188383751760826	0.019850533867527	0.00171450125158591	0.00722441223124401	0.00769071778430421	0.00876725139362767	0.0109100096467454	0.0051767926456413	0.00500669075946947	0	0.00427402939463716	0.00156741040290284	0.00589844561914018	0.00590727546610044	0.0035380696292103	0.0526910334265851	0.0437166176029897
"meant"	0.00731721594567699	0.00717055769012435	0.0268001271447892	0.0218832062023259	0.00675591987479029	0.010299350625943	0.0160266773886076	0.0153771741227322	0.0128587593868944	0.0248142854899251	0.0249948327989887	0.00657543854522075	0.0117713261978042	0.00672983043933368	0.00364122964325053	0.00730300153363032	0.00534253674329645	0.00470223120870853	0.00533668889350778	0.00131272788135565	0.0146577170352998	0.010234948938977	0.0148072414461739
"worth"	0.00731721594567699	0.00956074358683247	0.0186977631242716	0.0250093785169439	0.00675591987479029	0.00720954543816012	0.00955977247741504	0.00810796453744062	0.0060007543805507	0.0175898732586811	0.00865205750734223	0.0219181284840692	0.0100486930956865	0.00911115505632868	0.00659972872839158	0.0243433384454344	0.0341922351570973	0.0101881676188685	0.00646020234477257	0.00656363940677827	0.0156685940722171	0.0109930933048271	0.00810872745861905
"lady^s"	0.00585377275654159	0.0107558365351865	0.00436281139566337	0.00312617231461798	0.00450394658319352	0.00514967531297152	0.0177136960610926	0.00391418977669547	0.0060007543805507	0.00157052439809652	0.00288401916911408	0.0138814813732438	0.00602921585741192	0.0221566725233447	0.0273092223243789	0.00486866768908688	0.00106850734865929	0.00940446241741707	0.00842635088448596	0.0144400066949122	0.0111196474060895	0.00379072182925073	0.00317298030989441
"twenty"	0.00878065913481239	0.00956074358683247	0.00498607016647242	0.00937851694385394	0.0123858531037822	0.0108143181572402	0.011809130707395	0.018173023963229	0.0171450125158591	0.0065962024720054	0.00672937806126618	0.0124202728076392	0.0132068537829023	0.0103535852912826	0.0109236889297516	0.0365150076681516	0.0186988786015376	0.0188089248348341	0.00898810761011836	0.00984545911016741	0.00657070073996199	0.0132675264023775	0.00493574714872464
"books"	0.0175613182696248	0.00597546474177029	0.00373955262485431	0.00687757909215956	0.0281496661449595	0.0195687661892918	0.00702924446868753	0.0128609092662851	0.0274320200253746	0.0125641951847722	0.0350888998908879	0.0175345027872553	0.0094744820616473	0.00414143411651304	0.00500669075946947	0.0146060030672606	0.0149591028812301	0.00940446241741707	0.0249981742906417	0.0137836427542344	0.00252719259229307	0.00682329929265131	0.00282042694212836
"everybody"	0.00878065913481239	0.00478037179341623	0	0.0412654745529574	0.00112598664579838	0.00411974025037721	0.0104032818136575	0.0123017392981858	0.00857250625792957	0.0210450269344934	0.0124974163994943	0.00219181284840692	0.00430658275529423	0.000103535852912826	0.000455153705406316	0	0	0.0101881676188685	0.0280878362816199	0.038069108559314	0.00505438518458615	0.0193326813291787	0.0215057554337288
"single"	0.021951647837031	0.0119509294835406	0.0112186578745629	0.00562711016631237	0.0056299332289919	0.00978438309464588	0.00646690491119252	0.00447335974479483	0.0154305112642732	0.00376925855543166	0.00672937806126618	0.00949785567642998	0.0155036979190592	0.0152197703781854	0.00819276669731368	0.0535553445799557	0.0352607425057566	0.0141066936261256	0.00926898597293456	0.00886091319915066	0.00454894666612753	0.00985587675605189	0.00881383419415114
"advice"	0.0117075455130832	0.0113533830093636	0.00872562279132673	0.0131299237213955	0.0056299332289919	0.00411974025037721	0.00674807468994003	0.00643045463314256	0.00514350375475774	0.00408336343505096	0.00769071778430421	0.0153426899388484	0.0215329137764711	0.0185329176713958	0.0143373417202989	0.00730300153363032	0.00267126837164823	0.00783705201451422	0.00702195907040497	0.00262545576271131	0.0141522785168412	0.0136465985853026	0.0112817077685135
"rich"	0.0175613182696248	0.00537791826759326	0.00872562279132673	0.00750281355508316	0.0157638130411773	0.0154490259389146	0.011809130707395	0.00419377476074515	0.0111442581353084	0.00848083174972123	0.0115360766764563	0.00584483426241845	0.00689053240847076	0.00641922288059521	0.0170682639527368	0	0.00534253674329645	0.0101881676188685	0.0140439181408099	0.0187063723093181	0.0171849096275929	0.0140256707682277	0.0211532020659627
"consequence"	0.0131709887022186	0.00597546474177029	0.0162047280410354	0.0250093785169439	0.0056299332289919	0.00411974025037721	0.00674807468994003	0.00754879456934127	0.00942975688372252	0.0125641951847722	0.00721004792278519	0.016803898504453	0.0226813358445496	0.0179117025539189	0.00978580466623579	0.00243433384454344	0.0106850734865929	0.0101881676188685	0.00730283743322117	0.00787636728813393	0.00404350814766892	0.00265350528047551	0.00317298030989441
"cut"	0.0131709887022186	0.00478037179341623	0.00997214033294484	0.00937851694385394	0.0191417729785725	0.00926941556334873	0.00702924446868753	0.0114629843460367	0.0154305112642732	0.0160193488605846	0.0206688040453176	0.00584483426241845	0.00315816068721577	0.00621215117476955	0.00455153705406316	0.0146060030672606	0.024041415344834	0.0274296820507998	0.0174144584946043	0.0196909182203348	0.0111196474060895	0.00720237147557638	0.0109291544007474
"spoken"	0.0131709887022186	0.0143411153802487	0.0186977631242716	0.0156308615730899	0.0112598664579838	0.00772451296945728	0.00955977247741504	0.00643045463314256	0.00942975688372252	0.0116218805459143	0.0120167465379753	0.00438362569681383	0.00488079378933346	0.00445204167525151	0.00705488243379789	0.00243433384454344	0.00480828306896681	0.00470223120870853	0.00870722924730216	0.00557909349576153	0.0232501718490963	0.0360118573778819	0.0334925699377743
"affair"	0.00878065913481239	0.00239018589670812	0.00373955262485431	0.00187570338877079	0.0101338798121854	0.00617961037556582	0.00506105601745502	0.00195709488834774	0.00171450125158591	0.0141347195828687	0.00432602875367112	0.0116896685248369	0.0155036979190592	0.00807579652720042	0.0177509945108463	0.0267776722899778	0.0480828306896681	0.0117555780217713	0.0132012830523613	0.00656363940677827	0.0156685940722171	0.0128884542194525	0.015512348181706
"bless"	0.00878065913481239	0.00836565063847841	0.00311629385404526	0.00187570338877079	0.00225197329159676	0.00257483765648576	0.0140584889373751	0.0195709488834774	0.00257175187737887	0.0062820975923861	0.00576803833822815	0.0102284599592323	0.00516789930635307	0.0124243023495391	0.0341365279054737	0.0121716692227172	0.0112193271609225	0.00235111560435427	0.0157291883177071	0.0108300050211841	0.00404350814766892	0.00265350528047551	0.00458319378095859
"deep"	0.0102441023239478	0.0191214871736649	0.00872562279132673	0.00750281355508316	0.0191417729785725	0.0427423050976636	0.0109656213711525	0.0123017392981858	0.020574015019031	0.0188462927771583	0.0259561725220267	0.00876725139362767	0.00775184895952961	0.0079722606742876	0.00432396020136	0.00730300153363032	0.00961656613793361	0.00470223120870853	0.00646020234477257	0.00525091152542262	0.0141522785168412	0.00341164964632565	0.00493574714872464
"position"	0.00878065913481239	0.00956074358683247	0	0.000625234462923596	0.0258976928533628	0.0164789610015089	0.0109656213711525	0.0114629843460367	0.00514350375475774	0.0263848098880216	0.0192267944607605	0.00292241713120922	0.000287105517019615	0	0	0.00243433384454344	0.00373977572030752	0.0109718728203199	0.00954986433575076	0.0160809165466068	0.0252719259229307	0.0379072182925073	0.0317298030989441
"real"	0.0117075455130832	0.0113533830093636	0.0261768683739802	0.0162560960360135	0.032653612728153	0.0211136687831832	0.00984094225616254	0.0083875495214903	0.00857250625792957	0.0065962024720054	0.0115360766764563	0.00657543854522075	0.0132068537829023	0.0079722606742876	0.00409638334865684	0.00730300153363032	0.00480828306896681	0.0117555780217713	0.00842635088448596	0.00754818531779501	0.00808701629533783	0.0193326813291787	0.0197429885948986
"declared"	0.0014634431891354	0.00358527884506217	0.00436281139566337	0.00250093785169439	0.00112598664579838	0.00720954543816012	0.000843509336242503	0.00223667987239741	0.00342900250317183	0.00471157319428957	0.00288401916911408	0.0248405456152784	0.0246910744636869	0.0116995513791493	0.00182061482162526	0.00243433384454344	0.00267126837164823	0.00940446241741707	0.00702195907040497	0.0121427329025398	0.0313371881444341	0.0348746408291067	0.0327874632022422
"colonel"	0	0	0.023683833290744	0.000625234462923596	0	0.00360477271908006	0.000562339557495002	0	0	0	0	0.00292241713120922	0.00172263310211769	0.0283688236981143	0.000227576852703158	0	0	0.00783705201451422	0.0292113497328847	0.0610418464830379	0	0.000379072182925073	0.000352553367766046
"greatly"	0.0336591933501141	0.0161337548027798	0.00436281139566337	0.00437664124046517	0.0101338798121854	0.00257483765648576	0.00506105601745502	0.00866713450553998	0.00857250625792957	0.00282694391657374	0.00144200958455704	0.0241099413324761	0.0370366116955303	0.0122172306437135	0.0122891500459705	0	0.0058767904176261	0.0070533468130628	0.00954986433575076	0.0105018230508452	0.019712102219886	0.00379072182925073	0.00599340725202278
"advantage"	0.00439032956740619	0.0161337548027798	0.0168279868118444	0.0268850819057146	0.0135118397495806	0.00463470778167437	0.00731041424743503	0.00503252971289418	0.00428625312896478	0.0122500903051529	0.00624870819974717	0.00511422997961614	0.0137810648169415	0.016048057201488	0.0118339963405642	0.00973733537817376	0.0170961175785486	0.0109718728203199	0.00561756725632398	0.00656363940677827	0.00758157777687922	0.00682329929265131	0.00916638756191718
"widow"	0.0014634431891354	0.00657301121594732	0.00186977631242716	0.00125046892584719	0.00225197329159676	0.0010299350625943	0.00168701867248501	0.00251626485644709	0.000857250625792957	0.00439746831467027	0.000480669861519013	0.00292241713120922	0.00401947723827461	0.0176010949951804	0.00637215187568842	0.00486866768908688	0.0186988786015376	0.0399689652740225	0.0376377006173706	0.0177218263983013	0.0247664874044721	0.00189536091462536	0.0116342611362795
"jack"	0	0	0	0	0.00225197329159676	0.000514967531297152	0.000843509336242503	0.0111833993619871	0	0.00062820975923861	0.000480669861519013	0.00292241713120922	0.003732371721255	0.0479370998986384	0.000455153705406316	0	0.00427402939463716	0.00626964161161138	0.0168527017689719	0.00557909349576153	0	0.00189536091462536	0
"perfectly"	0.00878065913481239	0.00776810416430138	0.0417583376442065	0.0300112542203326	0.00788190652058867	0.0190537986579946	0.0163078471673551	0.0145384191705832	0.0102870075095155	0.0065962024720054	0.00528736847670914	0.0182651070700576	0.0169392255041573	0.00289900388155913	0.000910307410812631	0.00730300153363032	0.00373977572030752	0.00940446241741707	0.0182570935830529	0.0177218263983013	0.0111196474060895	0.00530701056095102	0.00141021347106418
"wait"	0.00731721594567699	0.021511673070373	0.0137116929577991	0.00875328248093035	0.00788190652058867	0.0118442532198345	0.00843509336242503	0.0117425693300864	0.0214312656448239	0.0157052439809652	0.0120167465379753	0.00803664711082536	0.0106229041297258	0.0100429777325441	0.0122891500459705	0.0170403369118041	0.00160276102298894	0.0156741040290284	0.0103924994241994	0.0072200033474561	0.00859245481379645	0.00947680457312682	0.00705106735532091
